,video_id,channelTitle,course,video_type,episode_title,episode_num,episode_title_len,tag_count,publishedDate,publishedTime,days_published_for,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,with_Arizona
146,Byh-HityBIM,CrashCourse, Black American History ,regular course,The Underground Railroad ,15.0,25,6,2021-08-27,20:52:26,665,284000.0,8082.0,,69.0,765.0,hd,true,False
147,oi3bcICQd40,CrashCourse, Organic Chemistry ,regular course,Retrosynthesis and Liquid-Liquid Extraction ,34.0,44,14,2021-08-26,16:00:03,666,33622.0,846.0,,26.0,765.0,hd,true,False
148,HDvS2rQZXMc,CrashCourse, Geography ,regular course,Why Does Jakarta Flood So Easily? ,24.0,34,11,2021-08-23,19:00:04,669,87426.0,2898.0,,69.0,651.0,hd,true,False
149,nsVnWD5PrIg,CrashCourse, Black American History ,regular course,Maria Stewart ,14.0,14,6,2021-08-20,19:43:23,672,147662.0,6041.0,,39.0,713.0,hd,true,False
150,83eJfEFFZ74,CrashCourse, Black American History ,regular course,The Rise of Cotton ,13.0,19,6,2021-08-13,23:26:56,679,286823.0,10161.0,,62.0,731.0,hd,true,False
151,BUmdnJZcC88,CrashCourse, Organic Chemistry ,regular course,Chemoselectivity and Protecting Groups ,33.0,39,11,2021-08-11,20:41:21,681,43275.0,959.0,,66.0,690.0,hd,true,False
152,CDEj62HGNkk,CrashCourse, Geography ,regular course,How Rivers Shape the Landscape ,23.0,31,17,2021-08-10,16:15:01,682,141236.0,3451.0,,41.0,671.0,hd,true,False
153,fYOA_sS5q-A,CrashCourse, Black American History ,regular course,The Louisiana Rebellion of 1811 ,12.0,32,6,2021-08-06,22:46:38,686,449075.0,14012.0,,30.0,727.0,hd,true,False
154,pmF41T52nJs,CrashCourse, Geography ,regular course,What is Weathering? ,22.0,20,17,2021-08-02,19:01:17,690,187012.0,3743.0,,27.0,685.0,hd,true,False
155,eAe7ETfQ_aA,CrashCourse, Black American History ,regular course,Women's Experience Under Slavery ,11.0,33,9,2021-07-31,19:02:51,692,931393.0,23884.0,,54.0,743.0,hd,true,False
156,VfX2od-AwRo,CrashCourse, Organic Chemistry ,regular course,Carboxylic Acid Derivatives & Hydrolysis Reactions ,31.0,51,26,2021-07-28,15:00:27,695,55310.0,1178.0,,27.0,747.0,hd,true,False
157,XkvoUrdbtZA,CrashCourse, Organic Chemistry ,regular course,Carboxylic Acid Derivatives - Interconversion & Organometallics ,32.0,64,21,2021-07-28,15:00:14,695,29305.0,703.0,,12.0,708.0,hd,true,False
158,cnKoTlUaqAs,CrashCourse, Geography ,regular course,What Are Volcanoes? ,21.0,20,20,2021-07-26,20:10:47,697,189649.0,3817.0,,88.0,764.0,hd,true,False
159,AcdOWKiKgWU,CrashCourse, Black American History ,regular course,The Fugitive Slave Act of 1793 ,10.0,31,6,2021-07-23,20:04:08,700,294716.0,9917.0,,38.0,675.0,hd,true,False
160,1gMU7zfDqfg,CrashCourse, Geography ,regular course,How Does the Earth Create Different Landforms? ,20.0,47,19,2021-07-19,19:32:02,704,173450.0,3376.0,,70.0,781.0,hd,true,False
161,rH63obMflyo,CrashCourse, Zoology ,regular course,Frontiers in Zoology ,14.0,21,16,2021-07-15,19:01:07,708,52835.0,2178.0,,116.0,756.0,hd,true,False
162,7CPv0NSIG2M,CrashCourse, Geography ,regular course,The Plate Tectonics Revolution ,19.0,31,14,2021-07-12,19:00:01,711,283482.0,5765.0,,59.0,658.0,hd,true,False
163,57xUbch1viI,CrashCourse, Black American History ,regular course,"The US Constitution, 3/5, and the Slave Trade Clause ",9.0,53,6,2021-07-10,16:24:18,713,476423.0,14050.0,,35.0,626.0,hd,true,False
164,gmERYByX7_s,CrashCourse, Zoology ,regular course,What is a Species? ,13.0,19,15,2021-07-08,19:23:19,715,73177.0,2968.0,,101.0,792.0,hd,true,False
165,y75yPx9WKHY,CrashCourse, Black American History ,regular course,The American Revolution ,8.0,24,6,2021-07-02,21:30:43,721,262119.0,8515.0,,68.0,690.0,hd,true,False
166,cVaw7nF72Aw,CrashCourse, Zoology ,regular course,Phylogenetic Mysteries ,12.0,23,13,2021-07-01,19:02:10,722,60968.0,2531.0,,73.0,753.0,hd,true,False
167,7Bxw4kkeHJ8,CrashCourse, Geography ,regular course,What Are Rocks and How Do They Form? ,18.0,37,19,2021-06-28,21:39:27,725,573210.0,12873.0,,166.0,657.0,hd,true,False
168,uliiNX1gni8,CrashCourse, Zoology ,regular course,Parasites ,11.0,10,21,2021-06-24,19:00:31,729,75663.0,2581.0,,117.0,785.0,hd,true,False
169,cA0fGIfALxI,CrashCourse, Organic Chemistry ,regular course,Carboxylic Acids ,30.0,17,10,2021-06-24,00:45:03,729,73518.0,1775.0,,63.0,696.0,hd,true,False
170,a3l9Pmza7Gs,CrashCourse, Black American History ,regular course,Phillis Wheatley ,7.0,17,6,2021-06-18,16:27:28,735,243195.0,9087.0,,61.0,716.0,hd,true,False
171,_1g9ip9Y7n4,CrashCourse, Zoology ,regular course,Animals Working Together ,10.0,25,14,2021-06-17,19:20:15,736,69685.0,2620.0,,74.0,838.0,hd,true,False
172,udseIcrUxvA,CrashCourse, Geography ,regular course,What is Soil (and Why is it Important)? ,17.0,40,19,2021-06-15,20:13:45,738,250348.0,6816.0,,32.0,603.0,hd,true,False
173,pND-9KhM1Xw,CrashCourse, Black American History ,regular course,The Stono Rebellion ,6.0,20,6,2021-06-12,18:09:43,741,341597.0,12193.0,,72.0,721.0,hd,true,False
174,poLyJDVjKlM,CrashCourse, Zoology ,regular course,Reproduction ,9.0,13,21,2021-06-10,21:16:58,743,82374.0,2803.0,,135.0,781.0,hd,true,False
175,Sz8G97H27EE,CrashCourse, Organic Chemistry ,regular course,"Aldehyde and Ketone Reactions - Hydrates, Acetals, & Imines ",29.0,60,21,2021-06-09,18:00:07,744,64680.0,1366.0,,29.0,810.0,hd,true,False
176,XT8q6cYsVpc,CrashCourse, Black American History ,regular course,The Germantown Petition Against Slavery ,5.0,40,6,2021-06-05,15:42:53,748,306591.0,11627.0,,52.0,651.0,hd,true,False
177,jszmqmOcrlM,CrashCourse, Zoology ,regular course,Ancestral & Weird Senses ,8.0,25,13,2021-06-03,19:00:34,750,77477.0,2976.0,,46.0,762.0,hd,true,False
178,Hvc1P5edKTc,CrashCourse, Geography ,regular course,Population & Food ,16.0,18,13,2021-06-01,18:36:06,752,121812.0,3639.0,,79.0,612.0,hd,true,False
179,gu9RIGGXeNo,CrashCourse, Black American History ,regular course,Slave Codes ,4.0,12,6,2021-05-29,15:23:56,755,1448810.0,44737.0,,58.0,510.0,hd,true,False
180,KN5Bjh54uB8,CrashCourse, Zoology ,regular course,How Animals Hear ,7.0,17,20,2021-05-27,18:57:34,757,85197.0,2975.0,,29.0,717.0,hd,true,False
181,oYddXjm6QRw,CrashCourse, Organic Chemistry ,regular course,Organometallic Reagents and Carbanions ,28.0,39,19,2021-05-26,18:00:12,758,46752.0,1119.0,,39.0,659.0,hd,true,False
182,hJUknOKAv1M,CrashCourse, Black American History ,regular course,Elizabeth Key ,3.0,14,6,2021-05-22,14:47:16,762,282457.0,12480.0,,33.0,472.0,hd,true,False
183,r4FT1YOjv6s,CrashCourse, Zoology ,regular course,How Animals See ,6.0,16,19,2021-05-20,19:27:55,764,93967.0,3663.0,,71.0,797.0,hd,true,False
184,KQF9WdZrH_c,CrashCourse, Geography ,regular course,What Are Ecosystems? ,15.0,21,20,2021-05-18,19:11:13,766,230541.0,4099.0,,61.0,701.0,hd,true,False
185,G4syEkyOzmY,CrashCourse, Black American History ,regular course,Slavery in the American Colonies ,2.0,33,6,2021-05-15,14:00:11,769,447052.0,16525.0,,103.0,655.0,hd,true,False
186,_r9kSA3s2fQ,CrashCourse, Zoology ,regular course,Brainy & Brainless Animals ,5.0,27,14,2021-05-13,20:01:14,771,104774.0,4038.0,,71.0,766.0,hd,true,False
187,S72vvfBTQws,CrashCourse, Black American History ,regular course,The Transatlantic Slave Trade ,1.0,30,6,2021-05-07,18:00:06,777,719980.0,29881.0,,153.0,788.0,hd,true,False
188,aJKkUFR4eDA,CrashCourse, Zoology ,regular course,How & What Animals Eat ,4.0,23,17,2021-05-06,19:59:59,778,107028.0,3520.0,,127.0,816.0,hd,true,False
189,tMwFNMfjFuU,CrashCourse, Geography ,regular course,What is Climate Change? ,14.0,24,11,2021-05-03,21:15:32,781,230140.0,5206.0,,97.0,780.0,hd,true,False
190,xPx5aRuWCtc,CrashCourse,Preview,preview,Crash Course Black American History ,,36,6,2021-04-30,17:00:21,784,487739.0,20555.0,,240.0,379.0,hd,true,False
191,C118ADYpEqo,CrashCourse, Zoology ,regular course,Diversity of Bodies & Sizes (but mostly crabs) ,3.0,47,20,2021-04-29,19:22:41,785,103118.0,3898.0,,52.0,838.0,hd,true,False
192,-fBPX-4kFlw,CrashCourse, Organic Chemistry ,regular course,An Overview of Aldehydes and Ketones ,27.0,37,17,2021-04-28,21:38:22,786,123115.0,2673.0,,46.0,694.0,hd,true,False
193,lDMfsb09Hw4,CrashCourse, Zoology ,regular course,What’s the Most “Animal” Animal? ,2.0,33,17,2021-04-22,19:01:15,792,122427.0,4351.0,,149.0,745.0,hd,true,False
194,Liit4blsrqM,CrashCourse, Organic Chemistry ,regular course,How to Identify Molecules - Proton NMR ,26.0,39,14,2021-04-21,19:00:03,793,93851.0,2419.0,,58.0,687.0,hd,true,False
195,xiGhLGFkJjo,CrashCourse, Geography ,regular course,🥔 How do we Classify Climates? ,13.0,31,12,2021-04-19,21:44:51,795,126556.0,3311.0,,73.0,656.0,hd,true,False
196,zgM0F6UmC70,CrashCourse, Zoology ,regular course,What is an Animal? ,1.0,19,18,2021-04-15,19:01:32,799,245705.0,8565.0,,207.0,926.0,hd,true,False
197,ipOoEmrm4pI,CrashCourse,Preview,preview,🐌 Crash Course Zoology ,,23,10,2021-04-08,19:00:39,806,168639.0,6925.0,,373.0,217.0,hd,true,False
198,06ke7hr1m_Q,CrashCourse, Geography ,regular course,What Are the Different Types of Cyclones? ,12.0,42,14,2021-04-05,18:50:56,809,122891.0,3332.0,,47.0,637.0,hd,true,False
199,IGC5J_7gkKg,CrashCourse, Organic Chemistry ,regular course,Synthesis and Column Chromatography ,25.0,36,14,2021-03-31,22:29:37,814,72886.0,1846.0,,52.0,697.0,hd,true,False
200,68G1ikYRNxg,CrashCourse, Geography ,regular course,How Can Rain Create Conflict? Precipitation and Water Use ,11.0,58,12,2021-03-23,21:18:10,822,125300.0,3551.0,,62.0,630.0,hd,true,False
201,j04zMFwDeDU,CrashCourse, Organic Chemistry ,regular course,"Alcohols, Ethers, and Epoxides ",24.0,31,15,2021-03-17,18:00:13,828,123347.0,2689.0,,85.0,750.0,hd,true,False
202,EK_UOLsN72Q,CrashCourse, Geography ,regular course,☁️ What is a Cloud? ,10.0,20,14,2021-03-08,21:22:14,837,232584.0,5575.0,,119.0,619.0,hd,true,False
203,2SWVieovfsQ,CrashCourse, Organic Chemistry ,regular course,"Determining SN1, SN2, E1, and E2 Reactions ",23.0,43,20,2021-03-04,16:00:07,841,137234.0,2889.0,,47.0,811.0,hd,true,False
204,xa6SdvFA3w0,CrashCourse, Geography ,regular course,How Do Oceans Circulate? ,9.0,25,14,2021-03-01,21:48:56,844,204642.0,4976.0,,108.0,663.0,hd,true,False
205,ao_-OjDQwfk,CrashCourse, Geography ,regular course,Where Does Wind Come From? ,8.0,27,21,2021-02-23,22:00:32,850,276229.0,7122.0,,110.0,679.0,hd,true,False
206,ZOUS0Q_B4fQ,CrashCourse, Organic Chemistry ,regular course,E1 and E2 Reactions ,22.0,20,13,2021-02-17,23:15:16,856,159862.0,2992.0,,68.0,838.0,hd,true,False
207,OrhQmxK7s5A,CrashCourse, Geography ,regular course,How Does AIr Temperature Shape a Place? ,7.0,40,14,2021-02-09,22:03:31,864,147529.0,3701.0,,50.0,652.0,hd,true,False
208,Wxn5jvR-ffQ,CrashCourse, Organic Chemistry ,regular course,Substitution Reactions - SN1 and SN2 Mechanisms ,21.0,48,20,2021-02-08,17:22:23,865,185081.0,3546.0,,49.0,739.0,hd,true,False
209,11ZI9aqurfA,CrashCourse, Geography ,regular course,What Does the Atmosphere Do? ,6.0,29,17,2021-02-01,20:57:50,872,247074.0,5188.0,,78.0,642.0,hd,true,False
210,ljjLV-5Sa98,CrashCourse, Geography ,regular course,How Does the Earth Move? ,5.0,25,12,2021-01-25,21:09:12,879,210666.0,5785.0,,126.0,633.0,hd,true,False
211,-sUUWyo4RZQ,CrashCourse, Linguistics ,regular course,Writing Systems ,16.0,16,27,2021-01-22,19:00:12,882,107861.0,4416.0,,243.0,706.0,hd,true,False
212,69-FZDJ_eoI,CrashCourse, Organic Chemistry ,regular course,Intro to Substitution Reactions ,20.0,32,11,2021-01-21,22:30:38,883,134160.0,2769.0,,53.0,727.0,hd,true,False
213,3npuPXvA_g8,CrashCourse, Linguistics ,regular course,Computational Linguistics ,15.0,26,21,2021-01-15,19:01:22,889,116473.0,3903.0,,112.0,683.0,hd,true,False
214,vlVVaZhRAEA,CrashCourse, Geography ,regular course,What is Physical Geography? ,4.0,28,6,2021-01-12,20:06:57,892,296793.0,5782.0,,111.0,669.0,hd,true,False
215,Nxyo83cQjhI,CrashCourse, Linguistics ,regular course,World Languages ,14.0,16,22,2021-01-08,18:45:35,896,130653.0,4512.0,,265.0,700.0,hd,true,False
216,WsKWFoIMCQ0,CrashCourse, Organic Chemistry ,regular course,Radical Reactions & Hammond's Postulate ,19.0,40,12,2021-01-06,23:50:11,898,78501.0,1603.0,,52.0,721.0,hd,true,False
217,mtq2PG67w4E,CrashCourse, Geography ,regular course,What is space and how do we study it? ,3.0,38,6,2020-12-22,19:11:24,913,223749.0,5582.0,,98.0,626.0,hd,true,False
218,dNkMC92kFLA,CrashCourse, Linguistics ,regular course,Language Change and Historical Linguistics ,13.0,43,23,2020-12-18,19:00:37,917,147119.0,4745.0,,145.0,733.0,hd,true,False
219,zFSHoaScfwY,CrashCourse, Organic Chemistry ,regular course,Alkyne Reactions & Tautomerization ,18.0,35,23,2020-12-16,23:16:49,919,78583.0,1592.0,,89.0,716.0,hd,true,False
220,iHEMOdRo5u8,CrashCourse, Geography ,regular course,What is a Map? ,2.0,15,6,2020-12-14,19:02:30,921,441685.0,8358.0,,176.0,630.0,hd,true,False
221,Ccsf0yX7ECg,CrashCourse, Linguistics ,regular course,Language Acquisition ,12.0,21,25,2020-12-11,19:20:18,924,215434.0,6338.0,,173.0,652.0,hd,true,False
222,A5uNFKEn4_A,CrashCourse, Linguistics ,regular course,Psycholinguistics ,11.0,18,25,2020-12-04,19:03:27,931,150821.0,5423.0,,134.0,663.0,hd,true,False
223,HYSRwaMo3tY,CrashCourse, Organic Chemistry ,regular course,Alkene Redox Reactions ,17.0,23,14,2020-12-03,20:04:15,932,72916.0,1413.0,,76.0,669.0,hd,true,False
224,93LLwiMjDko,CrashCourse, Geography ,regular course,🍌 What is Geography? ,1.0,21,6,2020-11-30,21:01:34,935,670510.0,15010.0,,354.0,633.0,hd,true,False
225,imH7hdOgxrU,CrashCourse, Linguistics ,regular course,Phonology ,10.0,10,25,2020-11-20,19:00:02,945,211352.0,6271.0,,142.0,726.0,hd,true,False
226,Di5vJwH0VZ8,CrashCourse,Preview,preview,Crash Course Geography ,,23,6,2020-11-17,18:55:54,948,403966.0,11510.0,,546.0,203.0,hd,true,False
227,qPTL5x0QW-Y,CrashCourse, Linguistics ,regular course,Phonetics - Vowels ,9.0,19,21,2020-11-13,19:01:02,952,157144.0,5306.0,,122.0,684.0,hd,true,False
228,3WbjKwRqOhk,CrashCourse, Organic Chemistry ,regular course,Alkene Addition Reactions ,16.0,26,21,2020-11-12,00:26:08,953,170827.0,3017.0,,141.0,773.0,hd,true,False
229,vyea8Ph9BOM,CrashCourse, Linguistics ,regular course,Phonetics - Consonants ,8.0,23,19,2020-10-30,18:24:33,966,396630.0,9658.0,,192.0,690.0,hd,true,False
230,Ykhn2psFmEM,CrashCourse, Organic Chemistry ,regular course,Thermodynamics and Energy Diagrams ,15.0,35,18,2020-10-28,21:00:00,968,287260.0,19106.0,,1888.0,672.0,hd,true,False
231,of4XzrbkknM,CrashCourse, Linguistics ,regular course,Sociolinguistics ,7.0,17,24,2020-10-23,18:00:01,973,197122.0,6811.0,,157.0,682.0,hd,true,False
232,G4rcv3p7AYg,CrashCourse,unknown,unknown,Covid-19 and Public Health: A Message from Crash Course,,55,18,2020-10-19,19:40:39,977,284086.0,17532.0,,575.0,831.0,hd,true,False
233,MPwpk-YgvjQ,CrashCourse, Linguistics ,regular course,Pragmatics ,6.0,11,20,2020-10-16,18:03:33,980,223423.0,7949.0,,181.0,597.0,hd,true,False
234,B8qaENT_k0A,CrashCourse, Organic Chemistry ,regular course,"E/Z Alkenes, Electrophilic Addition, & Carbocations ",14.0,52,15,2020-10-14,18:00:01,982,126357.0,2681.0,,72.0,842.0,hd,true,False
235,6geQjY8b7sA,CrashCourse, Linguistics ,regular course,Semantics ,5.0,10,20,2020-10-09,18:01:59,987,259180.0,7968.0,,199.0,639.0,hd,true,False
236,n1zpnN-6pZQ,CrashCourse, Linguistics ,regular course,Syntax - Trees ,4.0,15,20,2020-10-02,18:00:31,994,186589.0,5880.0,,145.0,642.0,hd,true,False
237,ORMUTUhYjvg,CrashCourse, Organic Chemistry ,regular course,Intro to Reaction Mechanisms ,13.0,29,13,2020-09-30,18:00:04,996,233458.0,4984.0,,100.0,763.0,hd,true,False
238,B1r1grQiLdk,CrashCourse, Linguistics ,regular course,Syntax - Morphosyntax ,3.0,22,22,2020-09-25,18:00:05,1001,239567.0,7932.0,,203.0,632.0,hd,true,False
239,93sK4jTGrss,CrashCourse, Linguistics ,regular course,Morphology ,2.0,11,20,2020-09-18,18:00:04,1008,467832.0,17980.0,,476.0,649.0,hd,true,False
240,R3PLq3dOqv4,CrashCourse, Organic Chemistry ,regular course,Nucleophiles and Electrophiles ,12.0,31,15,2020-09-16,18:00:04,1010,168822.0,4034.0,,120.0,728.0,hd,true,False
241,3yLXNzDUH58,CrashCourse, Linguistics ,regular course,What is Linguistics? ,1.0,21,11,2020-09-11,18:02:06,1015,765825.0,27996.0,,809.0,672.0,hd,true,False
242,eDop3FDoUzk,CrashCourse,Preview,preview,Crash Course Linguistics ,,25,8,2020-09-04,18:01:01,1022,387252.0,15634.0,,1038.0,170.0,hd,true,False
243,BLKqbC_QIZA,CrashCourse, Organic Chemistry ,regular course,Acidity ,11.0,8,10,2020-09-03,16:30:01,1023,190740.0,4799.0,,160.0,678.0,hd,true,False
244,1hAraGgEiAo,CrashCourse, European History ,regular course,"What History Was, Is, and Will Be ",50.0,34,20,2020-08-28,19:20:39,1029,254610.0,9587.0,,447.0,907.0,hd,true,False
245,r83xGgfkxa8,CrashCourse, Organic Chemistry ,regular course,"Polarity, Resonance, and Electron Pushing ",10.0,42,12,2020-08-19,22:35:16,1038,175848.0,4572.0,,197.0,706.0,hd,true,False
246,-_6978boAQ8,CrashCourse, European History ,regular course,21st Century Challenges ,49.0,24,6,2020-08-14,23:26:53,1043,225243.0,7806.0,,680.0,766.0,hd,false,False
247,ofFEFywbJKA,CrashCourse, Organic Chemistry ,regular course,More Stereochemical Relationships ,9.0,34,11,2020-08-05,21:17:47,1052,132675.0,2722.0,,82.0,768.0,hd,true,False
248,UauE2FUQYH0,CrashCourse, European History ,regular course,Europe in the Global Age ,48.0,25,6,2020-07-30,22:02:31,1058,232285.0,7509.0,,355.0,717.0,hd,true,False
249,Bw_cetheReo,CrashCourse, Organic Chemistry ,regular course,Stereochemistry ,8.0,16,13,2020-07-23,15:00:05,1065,294914.0,6574.0,,143.0,875.0,hd,true,False
250,OfJ8Wzanhr4,CrashCourse, European History ,regular course,The Fall of Communism ,47.0,22,31,2020-07-16,18:35:01,1072,365906.0,11211.0,,544.0,805.0,hd,true,False
251,GRVxDqhgOYo,CrashCourse, Organic Chemistry ,regular course,Cyclohexanes ,7.0,13,10,2020-07-08,21:00:03,1080,161072.0,3535.0,,118.0,849.0,hd,true,False
252,aStaPgdvIdI,CrashCourse, European History ,regular course,The Soviet Bloc Unwinds ,46.0,24,18,2020-06-30,17:05:26,1088,363141.0,8801.0,,278.0,839.0,hd,true,False
253,ryHnC0wqTTo,CrashCourse, Organic Chemistry ,regular course,Alkanes ,6.0,8,9,2020-06-24,18:00:15,1094,217641.0,4792.0,,113.0,711.0,hd,true,False
254,fs_SvMr5IPE,CrashCourse, European History ,regular course,Protests East and West ,45.0,23,22,2020-06-20,14:23:58,1098,261234.0,7299.0,,348.0,748.0,hd,true,False
255,xMa1BQ8z9C0,CrashCourse, Organic Chemistry ,regular course,IR Spectroscopy and Mass Spectrometry ,5.0,38,8,2020-06-09,20:58:52,1109,299893.0,6554.0,,146.0,831.0,hd,true,False
256,zDEmHQhGkBg,CrashCourse, European History ,regular course,Revolutions in Science and Tech ,44.0,32,24,2020-06-01,20:39:24,1117,301816.0,7304.0,,321.0,914.0,hd,true,False
257,cpWHgKgKxGk,CrashCourse, Organic Chemistry ,regular course,3D Structure and Bonding ,4.0,25,10,2020-05-27,19:30:03,1122,271926.0,5538.0,,203.0,873.0,hd,true,False
258,VAmVdxEksxY,CrashCourse, Organic Chemistry ,regular course,More Organic Nomenclature Heteroatom Functional Groups ,3.0,55,9,2020-05-20,20:00:07,1129,269297.0,5595.0,,119.0,744.0,hd,true,False
259,FlMKqRCNX9c,CrashCourse, European History ,regular course,Decolonization ,43.0,15,24,2020-05-19,22:25:54,1130,448774.0,11015.0,,1094.0,803.0,hd,true,False
260,HhT2E7wuAgg,CrashCourse, Organic Chemistry ,regular course,The Basics of Organic Nomenclature ,2.0,35,11,2020-05-06,21:00:06,1143,535398.0,12821.0,,329.0,768.0,hd,true,False
261,nlp068CmQaE,CrashCourse, European History ,regular course,Post-World War II Recovery ,42.0,27,21,2020-05-06,00:41:24,1143,442520.0,10212.0,,683.0,957.0,hd,false,False
262,JfMmzx67Krw,CrashCourse,unknown,unknown,Announcing the Crash Course App!,,32,6,2020-05-01,19:11:58,1148,171162.0,15961.0,,1351.0,202.0,hd,true,False
263,PmvLB5dIEp8,CrashCourse, Organic Chemistry ,regular course,What Is Organic Chemistry? ,1.0,27,8,2020-04-30,18:30:27,1149,814723.0,19849.0,,445.0,616.0,hd,true,False
264,bSMx0NS0XfY,CrashCourse,Preview,preview,Crash Course Organic Chemistry ,,31,8,2020-04-22,19:30:04,1157,751640.0,15472.0,,815.0,214.0,hd,true,False
265,-rkIqtV07HE,CrashCourse, European History ,regular course,Post-War Rebuilding and the Cold War ,41.0,37,29,2020-04-21,18:39:34,1158,580674.0,10681.0,,580.0,886.0,hd,false,False
266,iQeDvnapdlg,CrashCourse, European History ,regular course,"The Holocaust,Genocides, and Mass Murder of WWII ",40.0,49,21,2020-04-10,14:44:46,1169,967399.0,22667.0,,,819.0,hd,true,False
267,rlx6ur_D51s,CrashCourse, European History ,regular course,World War II Civilians and Soldiers ,39.0,36,30,2020-03-31,20:28:04,1179,437577.0,10425.0,,624.0,865.0,hd,true,False
268,Hs_JMydrxZM,CrashCourse, European History ,regular course,World War II ,38.0,13,6,2020-03-17,17:59:04,1193,915396.0,16506.0,,843.0,975.0,hd,true,False
